Course,Section,Time,Location,Enrollment,Classification,Day
MGMT 2010,L7,Tu 01:00PM - 02:50PM,"Rm 1011, LSK Bldg (80)",69,LSK Bldg,Tu
MGMT 2010,L8,Tu 03:00PM - 04:50PM,"Rm 1011, LSK Bldg (80)",65,LSK Bldg,Tu
MGMT 2010,L9,We 10:30AM - 12:20PM,"Rm 1014, LSK Bldg (80)",68,LSK Bldg,We
MGMT 2010,T1,Mo 05:00PM - 05:50PM,"Rm 1003, LSK Bldg (70)",69,LSK Bldg,Mo
MGMT 2010,T2,Fr 11:00AM - 11:50AM,"Rm 1001, LSK Bldg (70)",69,LSK Bldg,Fr
MGMT 2010,T3,Th 06:00PM - 06:50PM,"Rm 1010, LSK Bldg (80)",68,LSK Bldg,Th
MGMT 2010,T4,We 06:00PM - 06:50PM,"Rm 1014, LSK Bldg (80)",69,LSK Bldg,We
MGMT 2010,T5,Mo 03:00PM - 03:50PM,"Rm 1003, LSK Bldg (70)",68,LSK Bldg,Mo
MGMT 2010,T6,Fr 01:00PM - 01:50PM,"G001, LSK Bldg (70)",66,LSK Bldg,Fr
MGMT 2010,T7,Mo 02:00PM - 02:50PM,"Rm 1007, LSK Bldg (80)",69,LSK Bldg,Mo
MGMT 2010,T8,Fr 05:00PM - 05:50PM,"Rm 1003, LSK Bldg (70)",65,LSK Bldg,Fr
MGMT 2010,T9,Fr 06:00PM - 06:50PM,"Rm 1007, LSK Bldg (80)",68,LSK Bldg,Fr
MGMT 2110,L1,Mo 12:00PM - 02:50PM,"Rm 2406, Lift 17-18 (76)",64,Lift 17-18,Mo
MGMT 2110,L2,We 03:00PM - 05:50PM,"Rm 2502, Lift 25-26 (120)",58,Lift 25-26,We
MGMT 2110,L3,Th 01:30PM - 04:20PM,"Rm 1007, LSK Bldg (80)",65,LSK Bldg,Th
MGMT 2110,L4,TuTh 12:00PM - 01:20PM,"Rm 2304, Lift 17-18 (76)",65,Lift 17-18,TuTh
MGMT 2110,L5,TuTh 04:30PM - 05:50PM,"Rm 2504, Lift 25-26 (84)",65,Lift 25-26,TuTh
MGMT 2110,L6,Mo 04:30PM - 05:50PM,"Rm 6573, Lift 29-30 (88)",63,Lift 29-30,Mo
MGMT 2110,L6,Fr 12:00PM - 01:20PM,"Rm 6573, Lift 29-30 (88)",63,Lift 29-30,Fr
MGMT 2110,L7,TuTh 09:00AM - 10:20AM,"Rm 2503, Lift 25-26 (87)",65,Lift 25-26,TuTh
MGMT 2110,L8,TuTh 10:30AM - 11:50AM,"Rm 2503, Lift 25-26 (87)",65,Lift 25-26,TuTh
MGMT 2130,L1,Mo 02:30PM - 04:20PM,"Rm 2303, Lift 17-18 (91)",64,Lift 17-18,Mo
MGMT 2130,L2,We 12:00PM - 01:50PM,"Rm 4620, Lift 31-32 (126)",65,Lift 31-32,We
MGMT 2130,L3,We 03:00PM - 04:50PM,"Rm 4620, Lift 31-32 (126)",65,Lift 31-32,We
MGMT 2130,L4,Th 09:00AM - 10:50AM,"Rm 1007, LSK Bldg (80)",64,LSK Bldg,Th
MGMT 2130,L5,Fr 03:00PM - 04:50PM,"Rm 1003, LSK Bldg (70)",64,LSK Bldg,Fr
MGMT 2130,L6,Th 12:30PM - 02:20PM,"Rm 1034, LSK Bldg (80)",63,LSK Bldg,Th
MGMT 2130,L7,Th 03:00PM - 04:50PM,"Rm 1011, LSK Bldg (80)",65,LSK Bldg,Th
MGMT 2130,L8,Mo 10:00AM - 11:50AM,"Rm 1001, LSK Bldg (70)",63,LSK Bldg,Mo
MGMT 3120,L1,WeFr 01:30PM - 02:50PM,"Rm 1011, LSK Bldg (80)",60,LSK Bldg,WeFr
MGMT 3120,L2,WeFr 04:30PM - 05:50PM,"Rm 1011, LSK Bldg (80)",60,LSK Bldg,WeFr
MGMT 3120,L3,WeFr 03:00PM - 04:20PM,"Rm 1011, LSK Bldg (80)",59,LSK Bldg,WeFr
MGMT 3120,T1,TBA,TBA,60,TBA,TBA
MGMT 3120,T2,TBA,TBA,60,TBA,TBA
MGMT 3120,T3,TBA,TBA,59,TBA,TBA
MGMT 3140,L1,TuTh 09:00AM - 10:20AM,"Rm 1001, LSK Bldg (70)",65,LSK Bldg,TuTh
MGMT 3140,L2,TuTh 03:00PM - 04:20PM,"Rm 1005, LSK Bldg (70)",69,LSK Bldg,TuTh
MGMT 3140,L3,TuTh 10:30AM - 11:50AM,"Rm 1001, LSK Bldg (70)",70,LSK Bldg,TuTh
MGMT 3140,T1,TBA,TBA,65,TBA,TBA
MGMT 3140,T2,TBA,TBA,69,TBA,TBA
MGMT 3140,T3,TBA,TBA,70,TBA,TBA
MGMT 4210,L1,TuTh 01:30PM - 02:50PM,Lecture Theater H (72),63,Lecture Theater H,TuTh
MGMT 4210,L2,TuTh 04:30PM - 05:50PM,Lecture Theater H (72),60,Lecture Theater H,TuTh
MGMT 4210,L3,TuTh 03:00PM - 04:20PM,Lecture Theater H (72),57,Lecture Theater H,TuTh
MGMT 4220,L1,Tu 09:00AM - 11:50AM,"Rm 1007, LSK Bldg (80)",31,LSK Bldg,Tu
MGMT 4220,L2,Tu 01:30PM - 04:20PM,"Rm 1009, LSK Bldg (80)",36,LSK Bldg,Tu
MGMT 4220,T1,TBA,TBA,31,TBA,TBA
MGMT 4220,T2,TBA,TBA,36,TBA,TBA
MGMT 4230,L1,WeFr 01:30PM - 02:50PM,"Rm 1003, LSK Bldg (70)",59,LSK Bldg,WeFr
MGMT 4230,T1,TBA,TBA,59,TBA,TBA
MGMT 4250,L1,We 01:30PM - 04:20PM,"Rm 1034, LSK Bldg (80)",34,LSK Bldg,We
MGMT 4270,L1,WeFr 04:30PM - 05:50PM,"Rm 1009, LSK Bldg (80)",46,LSK Bldg,WeFr
MGMT 4280,L1,Mo 03:00PM - 05:50PM,"Rm 4619, Lift 31-32 (126)",42,Lift 31-32,Mo
MGMT 5110,L1,"02-SEP-2023 - 02-SEP-2023
Sa 09:30AM - 12:50PM","Rm 2006, LSK Bldg",24,LSK Bldg,Sa
MGMT 5110,L2,"04-NOV-2023 - 04-NOV-2023
Sa 09:30AM - 12:50PM","Rm 6602, Lift 31-32 (60)",11,Lift 31-32,Sa
MGMT 5110,L3,"29-AUG-2023 - 10-OCT-2023
Tu 06:00PM - 09:20PM","Rm 2001, LSK Bldg",54,LSK Bldg,Tu
MGMT 5110,L4,"30-AUG-2023 - 18-OCT-2023
We 09:30AM - 12:50PM","Rm 2001, LSK Bldg",56,LSK Bldg,We
MGMT 5230,L1,"09-SEP-2023 - 21-OCT-2023
Sa 09:00AM - 12:20PM","Rm 2003, LSK Bldg",65,LSK Bldg,Sa
MGMT 5230,L2,"24-OCT-2023 - 28-NOV-2023
Tu 07:00PM - 10:20PM",TBA,36,TBA,Tu
MGMT 5410,L1,"28-OCT-2023 - 09-DEC-2023
Sa 11:00AM - 12:50PM",TBA,41,TBA,Sa
MGMT 5410,L2,"04-NOV-2023 - 04-NOV-2023
Sa 09:30AM - 12:50PM","Rm 2003, LSK Bldg",61,LSK Bldg,Sa
MGMT 5490,L1,"28-AUG-2023 - 11-SEP-2023
Mo 07:00PM - 10:20PM",TBA,33,TBA,Mo
MGMT 5510,L1,"03-SEP-2023 - 03-SEP-2023
Su 09:00AM - 12:20PM","Rm 2001, LSK Bldg",37,LSK Bldg,Su
MGMT 5550,L1,"03-NOV-2023 - 01-DEC-2023
Fr 02:00PM - 05:20PM","Rm 2003, LSK Bldg",39,LSK Bldg,Fr
MGMT 5570,L1,"06-SEP-2023 - 18-OCT-2023
We 07:00PM - 10:20PM",TBA,40,TBA,We
MGMT 5590,L1,"31-OCT-2023 - 19-DEC-2023
Tu 02:00PM - 05:20PM","Rm 2001, LSK Bldg",37,LSK Bldg,Tu
MGMT 5760,L1,"01-NOV-2023 - 29-NOV-2023
We 07:00PM - 10:20PM","Rm 1001, LSK Bldg (70)",37,LSK Bldg,We
MGMT 5760,L2,"23-OCT-2023 - 11-DEC-2023
Mo 07:00PM - 10:20PM",TBA,15,TBA,Mo
MGMT 5890,L1,"25-NOV-2023 - 16-DEC-2023
Sa 02:00PM - 05:20PM","Rm 2001, LSK Bldg",21,LSK Bldg,Sa
MGMT 5960,L1,"31-OCT-2023 - 19-DEC-2023
Tu 09:30AM - 12:50PM","Rm 2003, LSK Bldg",31,LSK Bldg,Tu
MGMT 5970,L1,"26-OCT-2023 - 16-NOV-2023
Th 07:00PM - 10:20PM",TBA,23,TBA,Th
MGMT 6970C,R1,TBA,TBA,3,TBA,TBA
MGMT 7130,L1,Mo 02:00PM - 04:50PM,"Rm 5047, LSK Bldg",6,LSK Bldg,Mo
MGMT 7990,R1,TBA,TBA,4,TBA,TBA
MICS 6990,R1,TBA,TBA,1,TBA,TBA
MICS 7990,R1,TBA,TBA,4,TBA,TBA
MILE 5000,L1,MoWe 09:00AM - 10:20AM,"Rm 6573, Lift 29-30 (88)",62,Lift 29-30,MoWe
MILE 5002,L1,WeFr 01:30PM - 02:50PM,"Rm 2503, Lift 25-26 (87)",30,Lift 25-26,WeFr
MILE 5002,L2,WeFr 01:30PM - 02:50PM,TBA,32,TBA,WeFr
MILE 5004,L1,TuTh 04:30PM - 05:50PM,"Rm 2503, Lift 25-26 (87)",63,Lift 25-26,TuTh
MILE 5005,L1,TuTh 10:30AM - 11:50AM,"Rm 1410, Lift 25-26 (60)",30,Lift 25-26,TuTh
MILE 5006,L1,WeFr 04:30PM - 05:50PM,"Rm 2406, Lift 17-18 (76)",33,Lift 17-18,WeFr
MIMT 5110,L1,"24-AUG-2023 - 28-AUG-2023
MoThFrSaSu 09:30AM - 12:50PM","Rm 2001, LSK Bldg",39,LSK Bldg,MoThFrSaSu
MIMT 5120,L1,"31-AUG-2023 - 19-OCT-2023
Th 02:00PM - 05:20PM","G001, LSK Bldg (70)",43,LSK Bldg,Th
MIMT 5310,L1,"01-NOV-2023 - 20-DEC-2023
We 02:00PM - 05:20PM","Rm 2003, LSK Bldg",47,LSK Bldg,We
MIMT 5350,L1,"30-OCT-2023 - 20-NOV-2023
Mo 02:00PM - 05:20PM","Rm 2003, LSK Bldg",32,LSK Bldg,Mo
MIMT 5410,L1,"29-AUG-2023 - 17-OCT-2023
Tu 02:00PM - 05:20PM","Rm 2003, LSK Bldg",36,LSK Bldg,Tu
MIMT 5780,L1,"31-AUG-2023 - 12-OCT-2023
Th 09:30AM - 12:50PM","Rm 4504, Lift 25-26 (54)",40,Lift 25-26,Th
MIMT 6300,R1,TBA,TBA,2,TBA,TBA
MSBD 5001,L1,Mo 07:30PM - 10:20PM,"G010, CYT Bldg (140)",106,CYT Bldg,Mo
MSBD 5004,L1,We 07:30PM - 10:20PM,"G010, CYT Bldg (140)",100,CYT Bldg,We
MSBD 5006,L1,Tu 07:30PM - 10:20PM,"Rm 1104, Acad Concourse (120)",39,Acad Concourse,Tu
MSBD 5012,L1,Sa 03:00PM - 05:50PM,"Rm 2464, Lift 25-26 (122)",106,Lift 25-26,Sa
MSBD 5014A,R1,TBA,TBA,31,TBA,TBA
MSBD 5014B,R1,TBA,TBA,6,TBA,TBA
MSBD 5017,L1,"02-SEP-2023 - 07-OCT-2023
Sa 10:00AM - 12:50PM","G009B, CYT Bldg (70)",37,CYT Bldg,Sa
MSBD 5018,L1,Tu 07:30PM - 10:20PM,"Rm 2303, Lift 17-18 (91)",60,Lift 17-18,Tu
MSBD 6000L,L1,Th 07:30PM - 10:20PM,Lecture Theater K (106),38,Lecture Theater K,Th
MSBD 6000N,L1,Fr 07:30PM - 10:20PM,"Rm 5506, Lift 25-26 (30)",21,Lift 25-26,Fr
MSDM 5001,L1,Sa 09:30AM - 12:20PM,"Rm 5583, Lift 29-30 (80)",66,Lift 29-30,Sa
MSDM 5002,L1,Fr 07:00PM - 09:50PM,"Rm 2464, Lift 25-26 (122)",70,Lift 25-26,Fr
MSDM 5003,L1,Th 07:00PM - 09:50PM,"Rm 2504, Lift 25-26 (84)",66,Lift 25-26,Th
MSDM 5051,L1,Tu 07:00PM - 08:50PM,"Rm 2405, Lift 17-18 (92)",65,Lift 17-18,Tu
MSDM 5051,T1,Tu 09:00PM - 09:50PM,"Rm 2405, Lift 17-18 (92)",65,Lift 17-18,Tu
MSDM 5054,L1,Mo 07:00PM - 08:50PM,"Rm 2504, Lift 25-26 (84)",51,Lift 25-26,Mo
MSDM 5054,T1,Mo 09:00PM - 09:50PM,"Rm 2504, Lift 25-26 (84)",51,Lift 25-26,Mo
MSDM 5056,L1,We 07:00PM - 08:50PM,"Rm 2404, Lift 17-18 (81)",28,Lift 17-18,We
MSDM 5056,T1,We 09:00PM - 09:50PM,"Rm 2404, Lift 17-18 (81)",28,Lift 17-18,We
MSDM 6771,T1,Th 05:00PM - 05:50PM,"Rm 1104, Acad Concourse (120)",64,Acad Concourse,Th
MTLE 5001,L1,Tu 07:00PM - 09:50PM,"Rm 4502, Lift 25-26 (60)",31,Lift 25-26,Tu
MTLE 5110,L1,Th 07:30PM - 09:20PM,"Rm 4502, Lift 25-26 (60)",34,Lift 25-26,Th
MTLE 5110,T1,Th 09:30PM - 10:20PM,"Rm 4502, Lift 25-26 (60)",34,Lift 25-26,Th
MTLE 5110,LA1,TBA,TBA,34,TBA,TBA
MTLE 5810,L1,We 07:30PM - 08:20PM,"Rm 4502, Lift 25-26 (60)",29,Lift 25-26,We
MTLE 5810,T1,We 08:30PM - 10:20PM,"Rm 4502, Lift 25-26 (60)",29,Lift 25-26,We
MTLE 6000A,L1,Mo 07:00PM - 09:50PM,"Rm 2406, Lift 17-18 (76)",23,Lift 17-18,Mo
MTLE 6980,L1,TBA,TBA,30,TBA,TBA
NANO 5250,L1,MoWe 05:30PM - 06:50PM,"Rm 1033, LSK Bldg (51)",7,LSK Bldg,MoWe
NANO 5250,T1,Tu 06:00PM - 06:50PM,"Rm 1032, LSK Bldg (45)",7,LSK Bldg,Tu
NANO 7990,R1,TBA,TBA,7,TBA,TBA
OCES 1001,L1,Th 09:00AM - 10:20AM,"Rm 2306, Lift 17-18 (111)",67,Lift 17-18,Th
OCES 1010,L1,TuTh 03:00PM - 04:20PM,Lecture Theater D (216),172,Lecture Theater D,TuTh
OCES 1030,L1,TuTh 01:30PM - 02:50PM,Lecture Theater C (211),200,Lecture Theater C,TuTh
OCES 2001,L1,MoWe 09:00AM - 10:20AM,"Rm 4502, Lift 25-26 (60)",47,Lift 25-26,MoWe
OCES 2100,LA1,Fr 08:30AM - 12:50PM,TBA,28,TBA,Fr
OCES 3003,LA1,Mo 01:30PM - 05:20PM,"UG002, CYT Bldg",26,CYT Bldg,Mo
OCES 3130,L1,TuTh 12:00PM - 01:20PM,"Rm 4621, Lift 31-32 (126)",55,Lift 31-32,TuTh
OCES 3160,L1,MoWe 12:00PM - 01:20PM,"Rm 2502, Lift 25-26 (120)",96,Lift 25-26,MoWe
OCES 3302,L1,TuTh 09:00AM - 10:20AM,"Rm 5506, Lift 25-26 (30)",25,Lift 25-26,TuTh
OCES 3330,T1,We 01:30PM - 02:20PM,"UG002, CYT Bldg",25,CYT Bldg,We
OCES 3330,LA1,We 02:30PM - 05:20PM,"UG002, CYT Bldg",25,CYT Bldg,We
OCES 4201,L1,TuTh 10:30AM - 11:50AM,"Rm 5506, Lift 25-26 (30)",24,Lift 25-26,TuTh
OCES 4203,L1,TuTh 04:30PM - 05:50PM,"Rm 6602, Lift 31-32 (60)",27,Lift 31-32,TuTh
OCES 4964,LA1,TBA,TBA,10,TBA,TBA
OCES 4974,LA1,TBA,TBA,8,TBA,TBA
OCES 5001,L1,Mo 07:00PM - 09:50PM,"Rm 2304, Lift 17-18 (76)",32,Lift 17-18,Mo
OCES 5400,L1,Fr 09:00AM - 11:50AM,"G003, CYT Bldg (30)",24,CYT Bldg,Fr
OCES 6011E,T1,Th 05:00PM - 05:50PM,"G009B, CYT Bldg (70)",70,CYT Bldg,Th
OCES 6770,T1,Tu 09:00AM - 10:20AM,"Rm 2463, Lift 25-26 (42)",22,Lift 25-26,Tu
OCES 6990,R1,TBA,TBA,21,TBA,TBA
OCES 7990,R1,TBA,TBA,68,TBA,TBA
PDEV 6770A,T1,TBA,TBA,414,TBA,TBA
PDEV 6770B,T1,TBA,TBA,778,TBA,TBA
PDEV 6770C,T1,TBA,TBA,49,TBA,TBA
PDEV 6770D,T1,TBA,TBA,29,TBA,TBA
PDEV 6770E,T1,TBA,TBA,148,TBA,TBA
PDEV 6800A,T1,TBA,TBA,203,TBA,TBA
PDEV 6800A,T2,TBA,TBA,35,TBA,TBA
PDEV 6800B,T1,TBA,TBA,351,TBA,TBA
PDEV 6800B,T2,TBA,TBA,48,TBA,TBA
PDEV 6800B,T4,TBA,TBA,5,TBA,TBA
PDEV 6800C,T1,TBA,TBA,5,TBA,TBA
PDEV 6800C,T2,TBA,TBA,29,TBA,TBA
PDEV 6800D,T1,TBA,TBA,1,TBA,TBA
PDEV 6800D,T2,TBA,TBA,5,TBA,TBA
PDEV 6800E,T1,TBA,TBA,163,TBA,TBA
PDEV 6800E,T2,TBA,TBA,16,TBA,TBA
PDEV 6800E,T4,TBA,TBA,6,TBA,TBA
PDEV 6800F,T1,TBA,TBA,28,TBA,TBA
PDEV 6800F,T3,TBA,TBA,1,TBA,TBA
PDEV 6800G,T1,TBA,TBA,41,TBA,TBA
PDEV 6800H,T1,TBA,TBA,15,TBA,TBA
PDEV 6800I,T1,TBA,TBA,9,TBA,TBA
PDEV 6800J,T1,TBA,TBA,16,TBA,TBA
PDEV 6800Z,T01,We 10:00AM - 11:50AM,"Rm 6558, Lift 29-30 (50)",64,Lift 29-30,We
PDEV 6800Z,T02,We 02:30PM - 04:20PM,"Rm 6558, Lift 29-30 (50)",65,Lift 29-30,We
PDEV 6800Z,T03,Th 10:00AM - 11:50AM,"Rm 6558, Lift 29-30 (50)",65,Lift 29-30,Th
PDEV 6800Z,T04,Th 02:30PM - 04:20PM,"Rm 6558, Lift 29-30 (50)",63,Lift 29-30,Th
PDEV 6800Z,T05,Fr 10:00AM - 11:50AM,"Rm 6558, Lift 29-30 (50)",65,Lift 29-30,Fr
PDEV 6800Z,T06,Fr 02:30PM - 04:20PM,"Rm 6558, Lift 29-30 (50)",55,Lift 29-30,Fr
PDEV 6800Z,T07,Th 10:00AM - 11:50AM,"Rm 6591, Lift 31-32 (88)",64,Lift 31-32,Th
PDEV 6800Z,T08,Th 02:30PM - 04:20PM,"Rm 6591, Lift 31-32 (88)",64,Lift 31-32,Th
PDEV 6800Z,T09,Fr 10:00AM - 11:50AM,"Rm 6591, Lift 31-32 (88)",62,Lift 31-32,Fr
PDEV 6800Z,T10,Fr 02:30PM - 04:20PM,"Rm 6591, Lift 31-32 (88)",55,Lift 31-32,Fr
PHYS 1001,L1,Mo 01:30PM - 02:50PM,Lecture Theater F (133),29,Lecture Theater F,Mo
PHYS 1001,L1,Fr 09:00AM - 10:20AM,Lecture Theater F (133),29,Lecture Theater F,Fr
PHYS 1001,T1,Fr 11:00AM - 11:50AM,"Rm 2503, Lift 25-26 (87)",18,Lift 25-26,Fr
PHYS 1001,T2,Fr 06:00PM - 06:50PM,"Rm 1104, Acad Concourse (120)",11,Acad Concourse,Fr
PHYS 1002,L1,TuTh 01:30PM - 02:50PM,Lecture Theater K (106),98,Lecture Theater K,TuTh
PHYS 1003,L1,TuTh 03:00PM - 04:20PM,Lecture Theater F (133),100,Lecture Theater F,TuTh
PHYS 1003,L2,WeFr 01:30PM - 02:50PM,Lecture Theater G (132),82,Lecture Theater G,WeFr
PHYS 1101,L1,MoWe 09:00AM - 10:50AM,Lecture Theater G (132),99,Lecture Theater G,MoWe
PHYS 1101,L2,Mo 01:30PM - 03:20PM,Lecture Theater G (132),107,Lecture Theater G,Mo
PHYS 1101,L2,Fr 09:00AM - 10:50AM,Lecture Theater G (132),107,Lecture Theater G,Fr
PHYS 1101,T1,Fr 06:00PM - 06:50PM,"Rm 1410, Lift 25-26 (60)",41,Lift 25-26,Fr
PHYS 1101,T2,Fr 12:30PM - 01:20PM,"Rm 4502, Lift 25-26 (60)",55,Lift 25-26,Fr
PHYS 1101,T3,Fr 04:30PM - 05:20PM,"Rm 6602, Lift 31-32 (60)",55,Lift 31-32,Fr
PHYS 1101,T4,Fr 03:00PM - 03:50PM,"Rm 6602, Lift 31-32 (60)",55,Lift 31-32,Fr
PHYS 1111,L1,WeFr 01:30PM - 02:50PM,Lecture Theater J (300),93,Lecture Theater J,WeFr
PHYS 1111,T1,We 03:30PM - 04:20PM,"Rm 1033, LSK Bldg (51)",24,LSK Bldg,We
PHYS 1111,T2,Th 04:30PM - 05:20PM,"Rm 2304, Lift 17-18 (76)",46,Lift 17-18,Th
PHYS 1111,T3,Mo 03:30PM - 04:20PM,"Rm 2503, Lift 25-26 (87)",23,Lift 25-26,Mo
PHYS 1112,L1,WeFr 01:30PM - 02:50PM,Lecture Theater E (143),120,Lecture Theater E,WeFr
PHYS 1112,L2,TuTh 04:30PM - 05:50PM,Lecture Theater E (143),118,Lecture Theater E,TuTh
PHYS 1112,L3,Mo 01:30PM - 02:50PM,Lecture Theater E (143),120,Lecture Theater E,Mo
PHYS 1112,L3,Fr 09:00AM - 10:20AM,Lecture Theater E (143),120,Lecture Theater E,Fr
PHYS 1112,L4,WeFr 04:30PM - 05:50PM,Lecture Theater E (143),117,Lecture Theater E,WeFr
PHYS 1112,L5,Mo 03:00PM - 04:20PM,Lecture Theater E (143),119,Lecture Theater E,Mo
PHYS 1112,L5,Fr 10:30AM - 11:50AM,Lecture Theater E (143),119,Lecture Theater E,Fr
PHYS 1112,L6,TuTh 12:00PM - 01:20PM,Lecture Theater D (216),106,Lecture Theater D,TuTh
PHYS 1112,L7,TBA,TBA,14,TBA,TBA
PHYS 1112,T01,We 03:30PM - 04:20PM,"Rm 4582, Lift 27-28 (66)",35,Lift 27-28,We
PHYS 1112,T02,Th 12:00PM - 12:50PM,"Rm 5620, Lift 31-32 (70)",40,Lift 31-32,Th
PHYS 1112,T03,We 04:30PM - 05:20PM,"Rm 5620, Lift 31-32 (70)",40,Lift 31-32,We
PHYS 1112,T04,Tu 12:00PM - 12:50PM,"Rm 5620, Lift 31-32 (70)",40,Lift 31-32,Tu
PHYS 1112,T05,We 03:00PM - 03:50PM,"Rm 5620, Lift 31-32 (70)",40,Lift 31-32,We
PHYS 1112,T06,We 01:30PM - 02:20PM,"Rm 4582, Lift 27-28 (66)",40,Lift 27-28,We
PHYS 1112,T07,Tu 11:00AM - 11:50AM,"Rm 5620, Lift 31-32 (70)",39,Lift 31-32,Tu
PHYS 1112,T08,Th 06:00PM - 06:50PM,"Rm 4582, Lift 27-28 (66)",40,Lift 27-28,Th
PHYS 1112,T09,Fr 10:30AM - 11:20AM,"Rm 4582, Lift 27-28 (66)",40,Lift 27-28,Fr
PHYS 1112,T10,Fr 12:00PM - 12:50PM,"Rm 4582, Lift 27-28 (66)",39,Lift 27-28,Fr
PHYS 1112,T11,Th 06:00PM - 06:50PM,"Rm 5620, Lift 31-32 (70)",38,Lift 31-32,Th
PHYS 1112,T12,Th 03:00PM - 03:50PM,"Rm 5620, Lift 31-32 (70)",40,Lift 31-32,Th
PHYS 1112,T13,Tu 05:00PM - 05:50PM,"Rm 4582, Lift 27-28 (66)",39,Lift 27-28,Tu
PHYS 1112,T14,Mo 01:30PM - 02:20PM,"Rm 5620, Lift 31-32 (70)",40,Lift 31-32,Mo
PHYS 1112,T15,Fr 09:30AM - 10:20AM,"Rm 4582, Lift 27-28 (66)",37,Lift 27-28,Fr
PHYS 1112,T16,Th 04:30PM - 05:20PM,"Rm 4582, Lift 27-28 (66)",36,Lift 27-28,Th
PHYS 1112,T17,Mo 06:00PM - 06:50PM,"Rm 4582, Lift 27-28 (66)",38,Lift 27-28,Mo
PHYS 1112,T18,Tu 06:00PM - 06:50PM,"Rm 4582, Lift 27-28 (66)",39,Lift 27-28,Tu
PHYS 1112,T19,TBA,TBA,14,TBA,TBA
PHYS 1113,T1,Mo 10:00AM - 10:50AM,"LTL, CYT Bldg (354)",135,CYT Bldg,Mo
PHYS 1113,LA1,Mo 11:00AM - 12:50PM,Rm 6140,24,Rm 6140,Mo
PHYS 1113,LA2,We 09:00AM - 10:50AM,Rm 6140,24,Rm 6140,We
PHYS 1113,LA3,Tu 03:00PM - 04:50PM,Rm 6140,16,Rm 6140,Tu
PHYS 1113,LA4,Mo 02:00PM - 03:50PM,Rm 6140,24,Rm 6140,Mo
PHYS 1113,LA5,Tu 09:00AM - 10:50AM,Rm 6140,23,Rm 6140,Tu
PHYS 1113,LA6,Tu 12:00PM - 01:50PM,Rm 6140,24,Rm 6140,Tu
PHYS 1114,L1,WeFr 03:00PM - 04:20PM,Lecture Theater C (211),77,Lecture Theater C,WeFr
PHYS 1114,L2,WeFr 04:30PM - 05:50PM,Lecture Theater G (132),70,Lecture Theater G,WeFr
PHYS 1114,L3,TuTh 01:30PM - 02:50PM,Lecture Theater D (216),67,Lecture Theater D,TuTh
PHYS 1114,T1,Th 12:30PM - 01:20PM,"Rm 6602, Lift 31-32 (60)",41,Lift 31-32,Th
PHYS 1114,T2,Mo 06:00PM - 06:50PM,"Rm 6573, Lift 29-30 (88)",35,Lift 29-30,Mo
PHYS 1114,T3,Fr 11:30AM - 12:20PM,"Rm 2405, Lift 17-18 (92)",50,Lift 17-18,Fr
PHYS 1114,T4,Mo 10:30AM - 11:20AM,"Rm 4502, Lift 25-26 (60)",34,Lift 25-26,Mo
PHYS 1114,T5,We 09:00AM - 09:50AM,"Rm 2302, Lift 17-18 (74)",12,Lift 17-18,We
PHYS 1114,T6,Mo 12:00PM - 12:50PM,"Rm 4504, Lift 25-26 (54)",42,Lift 25-26,Mo
PHYS 1312,L1,WeFr 01:30PM - 02:50PM,Lecture Theater B (317),74,Lecture Theater B,WeFr
PHYS 1312,T1,We 03:30PM - 04:20PM,"Rm 6591, Lift 31-32 (88)",74,Lift 31-32,We
PHYS 2022,L1,TuTh 03:00PM - 04:20PM,"G010, CYT Bldg (140)",123,CYT Bldg,TuTh
PHYS 2022,T1,Tu 09:30AM - 10:20AM,"Rm 2306, Lift 17-18 (111)",53,Lift 17-18,Tu
PHYS 2022,T2,Tu 06:00PM - 06:50PM,"Rm 2304, Lift 17-18 (76)",70,Lift 17-18,Tu
PHYS 2023,T1,Fr 03:30PM - 04:20PM,Lecture Theater E (143),67,Lecture Theater E,Fr
PHYS 2023,LA1,We 01:30PM - 03:20PM,TBA,16,TBA,We
PHYS 2023,LA2,Tu 11:30AM - 01:20PM,TBA,15,TBA,Tu
PHYS 2023,LA3,Fr 01:30PM - 03:20PM,TBA,16,TBA,Fr
PHYS 2023,LA4,Mo 03:00PM - 04:50PM,TBA,16,TBA,Mo
PHYS 2023,LA5,Tu 09:00AM - 10:50AM,TBA,4,TBA,Tu
PHYS 2080,T1,Fr 12:30PM - 01:20PM,"Rm 2132A, Lift 19 (28)",7,Lift 19,Fr
PHYS 2080,T2,Fr 12:30PM - 01:20PM,"Rm 2131C, Lift 19 (28)",8,Lift 19,Fr
PHYS 2080,T3,Fr 12:30PM - 01:20PM,"Rm 2131B, Lift 19 (28)",8,Lift 19,Fr
PHYS 2080,T4,Fr 12:30PM - 01:20PM,"Rm 2131A, Lift 19 (28)",8,Lift 19,Fr
PHYS 2080,T5,Fr 12:30PM - 01:20PM,"Rm 2130C, Lift 19 (28)",8,Lift 19,Fr
PHYS 2080,T6,Fr 12:30PM - 01:20PM,"Rm 2129B, Lift 19 (28)",8,Lift 19,Fr
PHYS 2080,T7,Fr 12:30PM - 01:20PM,"Rm 2129C, Lift 19 (28)",7,Lift 19,Fr
PHYS 2080,T8,Fr 12:30PM - 01:20PM,"Rm 2130A, Lift 19 (28)",8,Lift 19,Fr
